,ID,Name in English,Main country,All countries,ISO639-3 codes,Degree of endangerment,Number of speakers,Latitude,Longitude,Rank ,Quality of life index,Years of life expectancy at birth,Expected years of schooling,Mean years of schooling,Gross national income per capita,Endangered,Rank,Population,Government,Republic,Constitutional monarchy,Provisional,Absolute monarchy,% speakers
1647,2109.0,Kalamo,Papua New Guinea,PNG,kkc,Severely endangered,100,-6.7,142.5,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.119194180190263e-05
1648,2683.0,Likum,Papua New Guinea,PNG,lib,Definitely endangered,100,-2.1651,146.6921,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.119194180190263e-05
1649,2692.0,Nafi,Papua New Guinea,PNG,srf,Severely endangered,100,-6.3999,146.80200000000005,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.119194180190263e-05
1650,2122.0,Piame,Papua New Guinea,PNG,pin,Severely endangered,100,-4.9,142.85,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.119194180190263e-05
1651,2131.0,Vehes,Papua New Guinea,PNG,val,Severely endangered,100,-6.9427,146.9311,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.119194180190263e-05
1652,2104.0,Yarawata,Papua New Guinea,PNG,yrw,Severely endangered,98,-4.9377,145.4946,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.0968102965864578e-05
1653,2124.0,Samosa,Papua New Guinea,PNG,swm,Severely endangered,94,-5.0116,145.5386,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.0520425293788472e-05
1654,2116.0,Mindiri,Papua New Guinea,PNG,mpn,Severely endangered,93,-5.5517,146.1538,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.0408505875769445e-05
1655,2130.0,Usu,Papua New Guinea,PNG,usu,Severely endangered,93,-5.2851,145.4974,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.0408505875769445e-05
1656,1939.0,Iteri,Papua New Guinea,PNG,itr,Severely endangered,90,-4.0807,141.5039,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.0072747621712367e-05
1657,2127.0,Taiap,Papua New Guinea,PNG,gpn,Severely endangered,89,-4.1,144.5,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,9.960828203693341e-06
1658,2105.0,Ak,Papua New Guinea,PNG,akq,Severely endangered,83,-3.6093,141.6604,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,9.289311695579183e-06
1659,2099.0,Ari,Papua New Guinea,PNG,aac,Severely endangered,80,-8.0,142.4,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,8.953553441522104e-06
1660,2100.0,Dorro,Papua New Guinea,PNG,mxw,Severely endangered,80,-9.1834,141.8994,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,8.953553441522104e-06
1661,2686.0,Mari,Papua New Guinea,PNG,mbx,Severely endangered,80,-9.0478,141.8994,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,8.953553441522104e-06
1662,2704.0,Somm,Papua New Guinea,PNG,smc,Definitely endangered,80,-6.1296,146.4642,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,8.953553441522104e-06
1663,2119.0,Musan,Papua New Guinea,PNG,mmp,Severely endangered,75,-4.0355,141.361,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,8.393956351426973e-06
1664,2121.0,Papi,Papua New Guinea,PNG,ppe,Severely endangered,75,-4.5,142.0,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,8.393956351426973e-06
1665,2101.0,Arawun,Papua New Guinea,PNG,awm,Severely endangered,73,-5.5093,145.8929,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,8.17011751538892e-06
1666,2132.0,Yapunda,Papua New Guinea,PNG,yev,Severely endangered,69,-3.5,142.4,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,7.722439843312815e-06
1667,2663.0,Bothar,Papua New Guinea,PNG,bow,Severely endangered,68,-9.0695,141.155,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,7.610520425293788e-06
1668,2126.0,Sumariup,Papua New Guinea,PNG,siv,Severely endangered,65,-4.7,143.3,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,7.27476217123671e-06
1669,2659.0,Atemble,Papua New Guinea,PNG,ate,Definitely endangered,60,-5.1292,144.7421,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,6.715165081141578e-06
1670,2660.0,Bagupi,Papua New Guinea,PNG,bpi,Definitely endangered,60,-5.0454,145.5822,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,6.715165081141578e-06
1671,2118.0,Mosimo,Papua New Guinea,PNG,mqv,Severely endangered,58,-4.9473,145.5551,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,6.4913262451035254e-06
1672,2107.0,Bepour,Papua New Guinea,PNG,bie,Severely endangered,57,-4.586,145.4184,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,6.379406827084499e-06
1673,2102.0,Faita,Papua New Guinea,PNG,faj,Severely endangered,57,-5.657,145.5001,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,6.379406827084499e-06
1674,2117.0,Moere,Papua New Guinea,PNG,mvq,Severely endangered,56,-4.6038,145.437,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,6.267487409065473e-06
1675,2666.0,Bulgebi,Papua New Guinea,PNG,bmp,Definitely endangered,50,-5.7485,146.4532,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,5.595970900951315e-06
1676,2103.0,Gorovu,Papua New Guinea,PNG,grg,Severely endangered,50,-4.5,144.6,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,5.595970900951315e-06
1677,2128.0,Tench,Papua New Guinea,PNG,tns,Critically endangered,49,-1.6394,150.6939,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,5.484051482932289e-06
1678,2095.0,Dumun,Papua New Guinea,PNG,dui,Critically endangered,42,-5.5421,146.0906,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,4.700615556799105e-06
1679,2129.0,Turaka,Papua New Guinea,PNG,trh,Critically endangered,35,-9.796,149.447,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,3.917179630665921e-06
1680,2097.0,Bilakura,Papua New Guinea,PNG,bql,Critically endangered,34,-4.9404,145.5303,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,3.805260212646894e-06
1681,2111.0,Kowaki,Papua New Guinea,PNG,"xss, zko",Critically endangered,31,-4.6079,145.4067,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,3.4695019585898154e-06
1682,2115.0,Mawak,Papua New Guinea,PNG,mjj,Critically endangered,31,-4.5819,145.3079,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,3.4695019585898154e-06
1683,2108.0,Hermit,Papua New Guinea,PNG,llf,Critically endangered,20,-2.0869,146.9311,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,2.238388360380526e-06
1684,1940.0,Kamasa,Papua New Guinea,PNG,klp,Critically endangered,20,-6.95,146.2,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,2.238388360380526e-06
1685,2698.0,Puari,Papua New Guinea,PNG,pux,Critically endangered,10,-2.8689,141.6577,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.119194180190263e-06
1686,2125.0,Sene,Papua New Guinea,PNG,sej,Critically endangered,10,-6.3753,147.7825,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.119194180190263e-06
1687,2706.0,Susuami,Papua New Guinea,PNG,ssu,Critically endangered,10,-7.2044,146.5493,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.119194180190263e-06
1688,2707.0,Taap,Papua New Guinea,PNG,wnc,Critically endangered,10,-6.146,146.3955,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.119194180190263e-06
1689,2114.0,Makolkol,Papua New Guinea,PNG,zmh,Critically endangered,7,-4.8994,151.6827,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,7.834359261331841e-07
1690,2655.0,Abaga,Papua New Guinea,PNG,abg,Critically endangered,5,-6.1883,145.5976,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,5.595970900951315e-07
1691,2120.0,Ouma,Papua New Guinea,PNG,oum,Critically endangered,4,-10.233,149.1,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,4.476776720761052e-07
1692,2113.0,Laua,Papua New Guinea,PNG,luf,Critically endangered,1,-10.1824,149.2053,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.119194180190263e-07
1693,2711.0,Yarawi,Papua New Guinea,PNG,sue,Critically endangered,1,-7.9001,147.6411,155.0,0.555,64.5,10.2,4.7,4.301,1,97,8935000,Constitutional monarchy,0,0,0,0,1.119194180190263e-07
1694,2658.0,Aribwatsa,Papua New Guinea,PNG,laz,Extinct,0,-6.6523,147.2291,155.0,0.555,64.5,10.2,4.7,4.301,2,97,8935000,Constitutional monarchy,0,0,0,0,0.0
1695,2661.0,Bina,Papua New Guinea,PNG,bmn,Extinct,0,-10.2365,149.6063,155.0,0.555,64.5,10.2,4.7,4.301,2,97,8935000,Constitutional monarchy,0,0,0,0,0.0
1696,2671.0,Getmata,Papua New Guinea,PNG,get,Extinct,0,-5.8346,149.0405,155.0,0.555,64.5,10.2,4.7,4.301,2,97,8935000,Constitutional monarchy,0,0,0,0,0.0
1697,2675.0,Kaniet,Papua New Guinea,PNG,ktk,Extinct,0,-0.898,145.5441,155.0,0.555,64.5,10.2,4.7,4.301,2,97,8935000,Constitutional monarchy,0,0,0,0,0.0
1698,2677.0,Karami,Papua New Guinea,PNG,xar,Extinct,0,-7.1335,143.8659,155.0,0.555,64.5,10.2,4.7,4.301,2,97,8935000,Constitutional monarchy,0,0,0,0,0.0
1699,2687.0,Mulaha,Papua New Guinea,PNG,mfw,Extinct,0,-9.7002,147.4351,155.0,0.555,64.5,10.2,4.7,4.301,2,97,8935000,Constitutional monarchy,0,0,0,0,0.0
1700,2709.0,Uruava,Papua New Guinea,PNG,urv,Extinct,0,-5.9821,155.3137,155.0,0.555,64.5,10.2,4.7,4.301,2,97,8935000,Constitutional monarchy,0,0,0,0,0.0
1701,2713.0,Yoba,Papua New Guinea,PNG,zgr,Extinct,0,-10.0337,149.2272,155.0,0.555,64.5,10.2,4.7,4.301,2,97,8935000,Constitutional monarchy,0,0,0,0,0.0
1702,1678.0,Bukharic,Uzbekistan,UZB,bhh,Definitely endangered,10000,39.8043,64.4224,106.0,0.72,71.7,12.1,11.8,7.142,1,40,34726537,Republic,1,0,0,0,0.00028796421595392595
1703,1439.0,Parya,Uzbekistan,"UZB, TJK, AFG",paq,Severely endangered,7000,38.5094,68.0932,106.0,0.72,71.7,12.1,11.8,7.142,1,40,34726537,Republic,1,0,0,0,0.00020157495116774818
1704,344.0,Dalecarlian,Sweden,SWE,swe,Definitely endangered,10000,61.2385,14.0295,7.0,0.945,82.8,19.5,12.5,54.508,1,88,10379295,Constitutional monarchy,0,0,0,0,0.0009634565738809813
1705,1597.0,Gutnish,Sweden,SWE,swe,Definitely endangered,5000,57.3027,18.5284,7.0,0.945,82.8,19.5,12.5,54.508,1,88,10379295,Constitutional monarchy,0,0,0,0,0.00048172828694049063
1706,419.0,Ume Saami,Sweden,SWE,sju,Critically endangered,20,65.1091,18.2153,7.0,0.945,82.8,19.5,12.5,54.508,1,88,10379295,Constitutional monarchy,0,0,0,0,1.9269131477619625e-06
1707,139.0,Karang,Chad,TCD,kth,Vulnerable,10000,8.3093,15.3588,187.0,0.398,54.2,7.3,2.5,1.555,0,70,16818391,Republic,1,0,0,0,0.0005945871992154303
1708,1647.0,Toram,Chad,TCD,trj,Severely endangered,8456,11.1581,19.6023,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,0.0005027829356565679
1709,1636.0,Gadang,Chad,TCD,gdk,Definitely endangered,2500,10.3473,17.2485,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,0.00014864679980385758
1710,1641.0,Zirenkel,Chad,TCD,zrn,Definitely endangered,2500,12.136,18.4735,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,0.00014864679980385758
1711,1640.0,Jaya,Chad,TCD,jyy,Severely endangered,2200,12.187,18.1645,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,0.00013080918382739467
1712,1650.0,Kulfa,Chad,TCD,kxj,Definitely endangered,2200,9.9742,19.1848,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,0.00013080918382739467
1713,1633.0,Mambai,Chad,TCD,mcs,Severely endangered,2000,9.6007,14.0899,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,0.00011891743984308607
1714,47.0,Sarwa,Chad,TCD,swy,Definitely endangered,2000,10.5958,17.0397,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,0.00011891743984308607
1715,1654.0,Kendeje,Chad,TCD,klf,Definitely endangered,1859,13.6299,21.5771,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,0.00011053376033414849
1716,1645.0,Jonkor Bourmataguil,Chad,TCD,jeu,Severely endangered,1500,11.4261,19.0145,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,8.918807988231455e-05
1717,1646.0,Saba,Chad,TCD,saa,Definitely endangered,1335,11.1487,18.0175,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,7.937739109525995e-05
1718,1634.0,Besme,Chad,TCD,bes,Severely endangered,1228,9.6386,16.018,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,7.301530806365485e-05
1719,1649.0,Fania,Chad,TCD,fni,Severely endangered,1100,10.0581,18.3993,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,6.540459191369734e-05
1720,1642.0,Ubi,Chad,TCD,ubi,Severely endangered,1100,12.1534,18.6946,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,6.540459191369734e-05
1721,1657.0,Fongoro,Chad,TCD,fgr,Severely endangered,1000,11.1029,22.7197,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,5.945871992154303e-05
1722,1656.0,Kujarge,Chad,TCD,vkj,Definitely endangered,1000,11.749,22.2431,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,5.945871992154303e-05
1723,48.0,Mbara,Chad,TCD,mpk,Severely endangered,1000,10.8009,15.6335,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,5.945871992154303e-05
1724,1639.0,Laal,Chad,TCD,gdm,Critically endangered,749,9.9607,17.6083,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,4.453458122123573e-05
1725,1648.0,Koke,Chad,TCD,kou,Severely endangered,600,10.8575,18.1315,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,3.567523195292582e-05
1726,1644.0,Tamki,Chad,TCD,tax,Critically endangered,500,11.48,18.2125,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,2.9729359960771517e-05
1727,1637.0,Miltu,Chad,TCD,mlj,Critically endangered,272,10.2149,17.3913,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,1.6172771818659704e-05
1728,1638.0,Boor,Chad,TCD,bvf,Critically endangered,100,10.2149,17.3721,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,5.945871992154303e-06
1729,1652.0,Noy,Chad,TCD,noy,Critically endangered,36,8.9312,17.8829,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,2.140513917175549e-06
1730,1635.0,Goundo,Chad,TCD,goy,Critically endangered,30,9.4761,16.2652,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,1.783761597646291e-06
1731,1655.0,Massalat,Chad,TCD,mdg,Critically endangered,10,12.7635,20.5993,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,5.945871992154303e-07
1732,1643.0,Mabiri,Chad,TCD,muj,Critically endangered,3,12.1682,18.7275,187.0,0.398,54.2,7.3,2.5,1.555,1,70,16818391,Republic,1,0,0,0,1.7837615976462909e-07
1733,1653.0,Berakou,Chad,TCD,bxv,Extinct,0,12.8492,15.032,187.0,0.398,54.2,7.3,2.5,1.555,2,70,16818391,Republic,1,0,0,0,0.0
1734,1651.0,Horo,Chad,TCD,hor,Extinct,0,9.239,18.3444,187.0,0.398,54.2,7.3,2.5,1.555,2,70,16818391,Republic,1,0,0,0,0.0
1735,718.0,Tamazight (Tunisia),Tunisia,TUN,rif,Severely endangered,10000,36.0313,9.8767,95.0,0.74,76.7,15.1,7.2,10.414000000000001,1,81,11708370,Republic,1,0,0,0,0.000854089851960606
1736,1292.0,Tunisian Judeo-Arabic (Tunisia),Tunisia,TUN,ajt,Critically endangered,500,33.8795,10.0634,95.0,0.74,76.7,15.1,7.2,10.414000000000001,1,81,11708370,Republic,1,0,0,0,4.27044925980303e-05
1737,1291.0,Sened,Tunisia,TUN,sds,Extinct,0,35.5858,10.8984,95.0,0.74,76.7,15.1,7.2,10.414000000000001,2,81,11708370,Republic,1,0,0,0,0.0
1738,1889.0,Panamahka,Nicaragua,NIC,sum,Vulnerable,9000,14.2856,-84.5947,128.0,0.66,74.5,12.3,6.9,5.284,0,110,6527691,Republic,1,0,0,0,0.0013787417327198852
1739,1894.0,Cacaopera,Nicaragua,NIC,ccr,Extinct,0,13.4109,-87.8741,128.0,0.66,74.5,12.3,6.9,5.284,2,110,6527691,Republic,1,0,0,0,0.0
1740,1893.0,Garífuna (Nicaragua),Nicaragua,NIC,cab,Critically endangered,0,12.5666,-83.7166,128.0,0.66,74.5,12.3,6.9,5.284,1,110,6527691,Republic,1,0,0,0,0.0
1741,1895.0,Matagalpa,Nicaragua,NIC,mtn,Extinct,0,12.9517,-85.4381,128.0,0.66,74.5,12.3,6.9,5.284,2,110,6527691,Republic,1,0,0,0,0.0
1742,1896.0,Subtiaba,Nicaragua,NIC,sut,Extinct,0,12.5266,-86.667,128.0,0.66,74.5,12.3,6.9,5.284,2,110,6527691,Republic,1,0,0,0,0.0
1743,2187.0,Mbya Guarani (Paraguay),Paraguay,PRY,gun,Definitely endangered,8000,-26.5099,-55.2832,103.0,0.728,74.3,12.7,8.5,12.224,1,102,7353038,Republic,1,0,0,0,0.0010879856734046527
1744,1318.0,Pana,Burkina Faso,BFA,png,Definitely endangered,7800,13.165,-3.4277,182.0,0.452,61.6,9.3,1.6,2.133,1,58,21510181,Republic,1,0,0,0,0.00036261898493555216
1745,1739.0,Yulu,Central African Republic,"CAF, ZAI, SDN",yul,Vulnerable,7000,8.3854,24.1754,188.0,0.397,53.3,7.6,4.3,993.0,0,115,5633412,Republic,1,0,0,0,0.0012425861982045695
1746,1662.0,Ukhwejo,Central African Republic,CAF,ukh,Severely endangered,2000,3.3626,16.0565,188.0,0.397,53.3,7.6,4.3,993.0,1,115,5633412,Republic,1,0,0,0,0.0003550246280584484
1747,1661.0,Ngombe,Central African Republic,CAF,nmj,Definitely endangered,1450,3.9492,15.2352,188.0,0.397,53.3,7.6,4.3,993.0,1,115,5633412,Republic,1,0,0,0,0.0002573928553423751
1748,1660.0,Geme,Central African Republic,CAF,geq,Critically endangered,550,8.4941,20.6378,188.0,0.397,53.3,7.6,4.3,993.0,1,115,5633412,Republic,1,0,0,0,9.763177271607331e-05
1749,51.0,Birri,Central African Republic,CAF,bvq,Critically endangered,200,5.4902,26.8505,188.0,0.397,53.3,7.6,4.3,993.0,1,115,5633412,Republic,1,0,0,0,3.550246280584484e-05
1750,2339.0,Kosraean,F.S. Micronesia,"FSM, NRU",kos,Severely endangered,6900,5.322,162.9904,136.0,0.62,67.9,11.5,7.8,3.983,1,181,104832,Republic,1,0,0,0,0.06581959706959707
1751,2341.0,Mortlockese,F.S. Micronesia,FSM,mrl,Definitely endangered,5904,5.5811,153.5668,136.0,0.62,67.9,11.5,7.8,3.983,1,181,104832,Republic,1,0,0,0,0.05631868131868132
1752,2338.0,Kapingamarangi,F.S. Micronesia,FSM,kpg,Severely endangered,3000,1.0828,154.8081,136.0,0.62,67.9,11.5,7.8,3.983,1,181,104832,Republic,1,0,0,0,0.028617216117216116
1753,2349.0,Ulithian,F.S. Micronesia,FSM,uli,Severely endangered,3000,10.0229,139.6801,136.0,0.62,67.9,11.5,7.8,3.983,1,181,104832,Republic,1,0,0,0,0.028617216117216116
1754,2345.0,Pingelapese,F.S. Micronesia,FSM,pif,Severely endangered,2500,6.2279,160.7107,136.0,0.62,67.9,11.5,7.8,3.983,1,181,104832,Republic,1,0,0,0,0.023847680097680096
1755,2348.0,Woleaian,F.S. Micronesia,FSM,woe,Severely endangered,1631,7.3515,143.8769,136.0,0.62,67.9,11.5,7.8,3.983,1,181,104832,Republic,1,0,0,0,0.015558226495726496
1756,2346.0,Puluwat,F.S. Micronesia,FSM,puw,Severely endangered,1364,7.5803,149.425,136.0,0.62,67.9,11.5,7.8,3.983,1,181,104832,Republic,1,0,0,0,0.013011294261294262
1757,2344.0,Paafang,F.S. Micronesia,FSM,pfa,Severely endangered,1318,7.6198,155.1571,136.0,0.62,67.9,11.5,7.8,3.983,1,181,104832,Republic,1,0,0,0,0.012572496947496948
1758,2340.0,Mokilese,F.S. Micronesia,FSM,mkj,Critically endangered,1050,6.6864,159.7631,136.0,0.62,67.9,11.5,7.8,3.983,1,181,104832,Republic,1,0,0,0,0.010016025641025642
1759,2342.0,Namonuito,F.S. Micronesia,FSM,nmt,Severely endangered,944,8.6299,150.0128,136.0,0.62,67.9,11.5,7.8,3.983,1,181,104832,Republic,1,0,0,0,0.009004884004884004
1760,2343.0,Nukuoro,F.S. Micronesia,FSM,nkr,Definitely endangered,860,3.8574,154.9786,136.0,0.62,67.9,11.5,7.8,3.983,1,181,104832,Republic,1,0,0,0,0.008203601953601954
1761,2347.0,Satawal,F.S. Micronesia,FSM,stw,Severely endangered,458,7.3406,147.041,136.0,0.62,67.9,11.5,7.8,3.983,1,181,104832,Republic,1,0,0,0,0.004368894993894994
1762,2299.0,Parachi,Afghanistan,AFG,prc,Definitely endangered,6000,34.4658,68.637,169.0,0.511,64.8,10.2,3.9,2.229,1,43,32890171,,0,0,0,0,0.0001824253209264251
1763,281.0,Ashkun,Afghanistan,AFG,ask,Definitely endangered,2000,34.9973,71.0746,169.0,0.511,64.8,10.2,3.9,2.229,1,43,32890171,,0,0,0,0,6.0808440308808366e-05
1764,1851.0,Munji,Afghanistan,AFG,mnj,Severely endangered,2000,36.0379,70.6723,169.0,0.511,64.8,10.2,3.9,2.229,1,43,32890171,,0,0,0,0,6.0808440308808366e-05
1765,1572.0,Prasun,Afghanistan,AFG,prn,Definitely endangered,2000,35.3543,71.26,169.0,0.511,64.8,10.2,3.9,2.229,1,43,32890171,,0,0,0,0,6.0808440308808366e-05
1766,895.0,Waigali,Afghanistan,AFG,wbk,Definitely endangered,2000,35.1895,71.1941,169.0,0.511,64.8,10.2,3.9,2.229,1,43,32890171,,0,0,0,0,6.0808440308808366e-05
1767,2482.0,Wotapuri-Katarqalai,Afghanistan,AFG,wsv,Definitely endangered,2000,34.4166,70.3333,169.0,0.511,64.8,10.2,3.9,2.229,1,43,32890171,,0,0,0,0,6.0808440308808366e-05
1768,773.0,Gambiri,Afghanistan,AFG,trm,Severely endangered,1000,34.9017,70.9085,169.0,0.511,64.8,10.2,3.9,2.229,1,43,32890171,,0,0,0,0,3.0404220154404183e-05
1769,1498.0,Shumashti,Afghanistan,AFG,sts,Severely endangered,1000,34.6108,70.7569,169.0,0.511,64.8,10.2,3.9,2.229,1,43,32890171,,0,0,0,0,3.0404220154404183e-05
1770,148.0,Moghol,Afghanistan,AFG,mhj,Critically endangered,200,34.3569,61.5875,169.0,0.511,64.8,10.2,3.9,2.229,1,43,32890171,,0,0,0,0,6.0808440308808365e-06
1771,2198.0,Ningalami,Afghanistan,AFG,nli,Severely endangered,200,35.2355,71.51,169.0,0.511,64.8,10.2,3.9,2.229,1,43,32890171,,0,0,0,0,6.0808440308808365e-06
1772,2483.0,Tirahi,Afghanistan,AFG,tra,Critically endangered,100,34.3139,70.3729,169.0,0.511,64.8,10.2,3.9,2.229,1,43,32890171,,0,0,0,0,3.0404220154404182e-06
1773,1871.0,Bribri (Costa Rica),Costa Rica,CRI,bzd,Vulnerable,5647,9.5596,-83.3073,62.0,0.81,80.3,15.7,8.7,18.486,0,120,5163038,Republic,1,0,0,0,0.0010937358973534574
1774,1883.0,Ngäbere (Costa Rica),Costa Rica,CRI,gym,Definitely endangered,2041,8.4723,-82.9907,62.0,0.81,80.3,15.7,8.7,18.486,1,120,5163038,Republic,1,0,0,0,0.0003953098931288129
1775,1884.0,Guatuso,Costa Rica,CRI,gut,Severely endangered,300,10.6723,-84.8256,62.0,0.81,80.3,15.7,8.7,18.486,1,120,5163038,Republic,1,0,0,0,5.810532481070254e-05
1776,1885.0,Teribe (Costa Rica),Costa Rica,CRI,tfr,Critically endangered,57,9.0593,-83.2876,62.0,0.81,80.3,15.7,8.7,18.486,1,120,5163038,Republic,1,0,0,0,1.1040011714033482e-05
1777,128.0,Khwe,Namibia,NAM,xuu,Definitely endangered,5000,-18.271,21.4892,130.0,0.6459999999999999,63.7,12.6,7.0,9.357000000000001,1,140,2550226,Republic,1,0,0,0,0.0019606105498100952
1778,1742.0,Gyele,Cameroon,"CMR, GNQ",gyi,Definitely endangered,4280,2.2241,9.8986,153.0,0.563,59.3,12.1,6.3,3.5810000000000004,1,55,24348251,Republic,1,0,0,0,0.00017578264656463414
