ID,Name in English,Main country,All countries,ISO639-3 codes,Degree of endangerment,Number of speakers,Latitude,Longitude,Rank ,Quality of life index(HDI-2019),Life expectancy at birth (years) SDG3,Expected years of schooling (years) SDG 4.3,Mean years of schooling (years) SDG 4.6,Gross national income (GNI) per capita (PPP $) SDG 8.5,Endangered,Rank,Population,Government
2354.0,Naskapi,Canada,CAN,nsk,Vulnerable,525.0,54.903,-66.80199999999999,16.0,0.929,82.4,16.2,13.4,48.527,0.0,37,38370943.0,Constitutional monarchy
2352.0,Malecite,Canada,"CAN, USA",pqm,Definitely endangered,475.0,46.8023,-67.6686,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
282.0,Moose Cree,Canada,CAN,crm,Vulnerable,405.0,52.2827,-81.6276,16.0,0.929,82.4,16.2,13.4,48.527,0.0,37,38370943.0,Constitutional monarchy
258.0,Halkomelem,Canada,"CAN, USA",hur,Severely endangered,375.0,48.7715,-123.6678,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2388.0,Thompson,Canada,CAN,thp,Severely endangered,335.0,50.1909,-120.8431,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
141.0,Kwak'wala,Canada,"CAN, USA",kwk,Critically endangered,315.0,50.7338,-127.4982,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
1319.0,Maniwaki Algonquin,Canada,CAN,alq,Severely endangered,280.0,46.3392,-76.0485,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2356.0,Nisga'a,Canada,CAN,ncg,Severely endangered,265.0,55.2035,-129.07,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
263.0,Gwich'in (Canada),Canada,CAN,gwi,Severely endangered,250.0,67.4407,-134.8272,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
138.0,Lillooet,Canada,CAN,lil,Severely endangered,250.0,50.3326,-122.6789,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
253.0,North Alaskan Inupiaq (Canada),Canada,CAN,esi,Severely endangered,240.0,68.3217,-133.532,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2380.0,Siglitun,Canada,CAN,ikt,Severely endangered,230.0,69.4386,-132.9998,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
1546.0,Beaver,Canada,CAN,bea,Definitely endangered,195.0,56.481,-121.8831,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2357.0,Nootka,Canada,CAN,noo,Severely endangered,185.0,49.2818,-126.0627,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2385.0,Straits Salish,Canada,"CAN, USA",str,Severely endangered,180.0,48.4457,-123.4205,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2363.0,Central Ojibwe,Canada,CAN,ojc,Definitely endangered,175.0,50.2275,-86.9635,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2390.0,Tsimshian,Canada,CAN,tsi,Critically endangered,160.0,54.5016,-130.3832,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
155.0,Kaska,Canada,CAN,kkz,Severely endangered,155.0,61.9751,-132.4544,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
142.0,Kutenai,Canada,"CAN, USA",kut,Severely endangered,135.0,49.6467,-115.7372,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2367.0,Okanagan,Canada,"CAN, USA",oka,Definitely endangered,130.0,50.3059,-119.3228,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2360.0,Northern Tutchone,Canada,CAN,ttm,Definitely endangered,115.0,62.8255,-136.5838,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
260.0,Haisla,Canada,CAN,has,Critically endangered,110.0,53.9745,-128.6443,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
257.0,Heiltsuk,Canada,CAN,hei,Critically endangered,105.0,52.1591,-128.1546,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
1969.0,Assiniboine (Canada),Canada,CAN,asb,Critically endangered,80.0,50.3536,-103.4841,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2374.0,Sarcee,Canada,CAN,srs,Critically endangered,75.0,50.9682,-114.3851,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2377.0,Sekani,Canada,CAN,sek,Critically endangered,75.0,58.0952,-122.7067,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2387.0,Tahltan,Canada,CAN,tht,Critically endangered,60.0,57.8451,-129.9745,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
261.0,Southern Haida,Canada,CAN,hax,Critically endangered,55.0,53.2697,-131.9861,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2389.0,Tlingit (Canada),Canada,CAN,tli,Critically endangered,55.0,60.17100000000001,-132.7395,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
1525.0,Bella Coola,Canada,CAN,blc,Critically endangered,50.0,52.3823,-126.7255,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2382.0,Southern Tutchone,Canada,CAN,tce,Critically endangered,40.0,60.7796,-137.4983,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
693.0,Comox/Sliammon,Canada,CAN,coo,Critically endangered,30.0,49.6795,-124.9542,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2376.0,Sechelt,Canada,CAN,sec,Critically endangered,15.0,50.0846,-123.7437,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
1326.0,Munsee (Canada),Canada,CAN,umu,Critically endangered,10.0,42.57,-81.87899999999999,16.0,0.929,82.4,16.2,13.4,48.527,1.0,37,38370943.0,Constitutional monarchy
2399.0,Pentlatch,Canada,CAN,ptw,Extinct,0.0,49.6971,-125.0033,16.0,0.929,82.4,16.2,13.4,48.527,2.0,37,38370943.0,Constitutional monarchy
2400.0,Tsetsaut,Canada,CAN,txc,Extinct,0.0,55.93600000000001,-129.9911,16.0,0.929,82.4,16.2,13.4,48.527,2.0,37,38370943.0,Constitutional monarchy
1990.0,Bru,Thailand,THA,brv,Definitely endangered,20000.0,15.3174,105.4938,79.0,0.777,77.2,15.0,7.9,17.781,1.0,22,66618417.0,Constitutional monarchy
539.0,Lavua,Thailand,THA,lcp,Definitely endangered,15000.0,18.4483,98.1848,79.0,0.777,77.2,15.0,7.9,17.781,1.0,22,66618417.0,Constitutional monarchy
1008.0,Nyah Kur,Thailand,THA,cbn,Definitely endangered,10000.0,15.6587,101.5068,79.0,0.777,77.2,15.0,7.9,17.781,1.0,22,66618417.0,Constitutional monarchy
1009.0,Urak Lawoi (Thailand),Thailand,THA,urk,Definitely endangered,2500.0,7.7756,98.3306,79.0,0.777,77.2,15.0,7.9,17.781,1.0,22,66618417.0,Constitutional monarchy
545.0,Mpi,Thailand,THA,mpz,Definitely endangered,2000.0,18.2554,100.2227,79.0,0.777,77.2,15.0,7.9,17.781,1.0,22,66618417.0,Constitutional monarchy
1007.0,Kensiw (Thailand),Thailand,THA,kns,Severely endangered,500.0,7.1712,99.7915,79.0,0.777,77.2,15.0,7.9,17.781,1.0,22,66618417.0,Constitutional monarchy
1003.0,Thavung (Thailand),Thailand,THA,thm,Severely endangered,500.0,17.3168,103.5142,79.0,0.777,77.2,15.0,7.9,17.781,1.0,22,66618417.0,Constitutional monarchy
2193.0,Maniq,Thailand,THA,tnz,Definitely endangered,300.0,7.35,99.9333,79.0,0.777,77.2,15.0,7.9,17.781,1.0,22,66618417.0,Constitutional monarchy
1005.0,Gong,Thailand,THA,ugo,Severely endangered,80.0,15.088,99.523,79.0,0.777,77.2,15.0,7.9,17.781,1.0,22,66618417.0,Constitutional monarchy
1002.0,Chung (Thailand),Thailand,THA,scq,Critically endangered,10.0,14.4897,99.1661,79.0,0.777,77.2,15.0,7.9,17.781,1.0,22,66618417.0,Constitutional monarchy
1448.0,Crimean Tatar (Dobruja),Bulgaria,"BGR, ROU","crh, jct",Severely endangered,20000.0,43.9414,28.3062,56.0,0.816,75.1,14.4,11.4,23.325,1.0,105,6951482.0,Republic
671.0,Gagauz (Maritime),Bulgaria,"BGR, ROU","bgx, gag",Severely endangered,400.0,43.2932,27.9602,56.0,0.816,75.1,14.4,11.4,23.325,1.0,105,6951482.0,Republic
1405.0,Yeyi,Botswana,BWA,yey,Definitely endangered,20000.0,-19.4562,23.2031,100.0,0.735,69.6,12.8,9.6,16.437,1.0,141,2410338.0,Republic
1441.0,Taa,Botswana,BWA,nmn,Definitely endangered,4000.0,-24.1367,20.1049,100.0,0.735,69.6,12.8,9.6,16.437,1.0,141,2410338.0,Republic
1377.0,ǁGana,Botswana,BWA,gnk,Vulnerable,1550.0,-21.7824,21.8971,100.0,0.735,69.6,12.8,9.6,16.437,0.0,141,2410338.0,Republic
1376.0,|Gui,Botswana,BWA,gwj,Vulnerable,1000.0,-21.8385,21.7858,100.0,0.735,69.6,12.8,9.6,16.437,0.0,141,2410338.0,Republic
1396.0,ǁAni,Botswana,BWA,hnh,Definitely endangered,1000.0,-18.6462,22.1319,100.0,0.735,69.6,12.8,9.6,16.437,1.0,141,2410338.0,Republic
1419.0,Kua,Botswana,BWA,tyu,Definitely endangered,900.0,-22.7106,26.4605,100.0,0.735,69.6,12.8,9.6,16.437,1.0,141,2410338.0,Republic
1420.0,Danisi,Botswana,BWA,shg,Critically endangered,220.0,-19.4769,25.2136,100.0,0.735,69.6,12.8,9.6,16.437,1.0,141,2410338.0,Republic
1406.0,|Xaise,Botswana,BWA,shg,Critically endangered,200.0,-21.2458,26.1776,100.0,0.735,69.6,12.8,9.6,16.437,1.0,141,2410338.0,Republic
1401.0,ǂHoa,Botswana,BWA,huc,Critically endangered,140.0,-24.1668,24.4885,100.0,0.735,69.6,12.8,9.6,16.437,1.0,141,2410338.0,Republic
129.0,Deti,Botswana,BWA,shg,Extinct,0.0,-20.9614,24.461,100.0,0.735,69.6,12.8,9.6,16.437,2.0,141,2410338.0,Republic
109.0,Amba,Uganda,UGA,rwm,Vulnerable,16000.0,0.6737,30.198,159.0,0.544,63.4,11.4,6.2,2.123,0.0,34,42885900.0,Republic
107.0,Ik,Uganda,UGA,ikx,Severely endangered,2000.0,3.5024,34.1894,159.0,0.544,63.4,11.4,6.2,2.123,1.0,34,42885900.0,Republic
106.0,Soo,Uganda,UGA,teu,Critically endangered,100.0,2.161,34.5986,159.0,0.544,63.4,11.4,6.2,2.123,1.0,34,42885900.0,Republic
105.0,Nyang'i,Uganda,UGA,nyp,Extinct,0.0,3.5024,33.3764,159.0,0.544,63.4,11.4,6.2,2.123,2.0,34,42885900.0,Republic
108.0,Singa,Uganda,UGA,sgm,Extinct,0.0,-0.1373,33.695,159.0,0.544,63.4,11.4,6.2,2.123,2.0,34,42885900.0,Republic
2294.0,Semai,Malaysia,MYS,sca,Severely endangered,15000.0,4.3039,101.445,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2283.0,Orang Hulu,Malaysia,MYS,jak,Definitely endangered,10000.0,1.8871,103.984,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2296.0,Temiar,Malaysia,MYS,tea,Definitely endangered,10000.0,4.9493,101.4113,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2284.0,Temuan,Malaysia,MYS,tmw,Severely endangered,8000.0,3.3709,101.984,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2293.0,Semelai,Malaysia,MYS,sza,Severely endangered,2500.0,3.1761,102.4818,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2287.0,Urak Lawoi (Malaysia),Malaysia,MYS,urk,Definitely endangered,2500.0,6.4194,99.7869,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2285.0,Kristang,Malaysia,MYS,mcm,Severely endangered,2150.0,2.1935,102.256,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2292.0,Lanoh,Malaysia,MYS,lnh,Critically endangered,1800.0,5.2509,101.0206,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2291.0,Jah Hut,Malaysia,MYS,jah,Severely endangered,1500.0,3.6452,102.3065,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2282.0,Orang Seletar,Malaysia,MYS,ors,Severely endangered,1500.0,1.3387,103.464,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2295.0,Semaq Beri,Malaysia,MYS,szc,Critically endangered,1500.0,4.0012,102.8443,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2289.0,Mah Meri,Malaysia,MYS,mhe,Severely endangered,1200.0,2.8360000000000003,101.4299,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2288.0,Batek,Malaysia,MYS,btq,Critically endangered,700.0,4.6695,102.5051,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2264.0,Abai Sungai,Malaysia,MYS,abf,Definitely endangered,400.0,5.587000000000001,118.3695,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2290.0,Che Wong,Malaysia,MYS,cwg,Definitely endangered,200.0,3.6271,102.1907,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2265.0,Kanowit,Malaysia,MYS,kxn,Severely endangered,100.0,2.0652,112.1489,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2268.0,Sian,Malaysia,MYS,spg,Severely endangered,50.0,2.3854,114.3354,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2267.0,Punan Batu,Malaysia,MYS,pnm,Critically endangered,30.0,2.6021,114.0,62.0,0.81,76.2,13.7,10.4,27.534,1.0,44,32747950.0,Constitutional monarchy
2281.0,Orang Kanaq,Malaysia,MYS,orn,Extinct,0.0,1.8858,103.9814,62.0,0.81,76.2,13.7,10.4,27.534,2.0,44,32747950.0,Constitutional monarchy
2621.0,Seru,Malaysia,MYS,szd,Extinct,0.0,1.9195,111.2049,62.0,0.81,76.2,13.7,10.4,27.534,2.0,44,32747950.0,Constitutional monarchy
6.0,Siwi,Egypt,EGY,siz,Definitely endangered,15000.0,29.1905,25.5322,116.0,0.7070000000000001,72.0,13.3,7.4,11.466,1.0,15,101572143.0,Republic
8.0,Coptic,Egypt,EGY,cop,Extinct,0.0,26.8915,29.0959,116.0,0.7070000000000001,72.0,13.3,7.4,11.466,2.0,15,101572143.0,Republic
294.0,Garífuna (Belize),Belize,BLZ,cab,Vulnerable,14061.0,17.1833,-88.5833,110.0,0.716,74.6,13.1,9.9,6.382,0.0,169,419199.0,Constitutional monarchy
1751.0,Q'eqchi' (Belize),Belize,BLZ,kek,Vulnerable,12366.0,16.8107,-88.3999,110.0,0.716,74.6,13.1,9.9,6.382,0.0,169,419199.0,Constitutional monarchy
1750.0,Mopán (Belize),Belize,BLZ,mop,Severely endangered,8980.0,16.2449,-88.8654,110.0,0.716,74.6,13.1,9.9,6.382,1.0,169,419199.0,Constitutional monarchy
1752.0,Yucatec,Belize,BLZ,yua,Definitely endangered,3155.0,17.0922,-89.1221,110.0,0.716,74.6,13.1,9.9,6.382,1.0,169,419199.0,Constitutional monarchy
11.0,Nalu,Guinea,GIN,naj,Definitely endangered,13000.0,10.9523,-14.7629,178.0,0.47700000000000004,61.6,9.4,2.8,2.405,1.0,76,12907395.0,Republic
1309.0,Badiaranke,Guinea,GIN,pbp,Severely endangered,12205.0,12.4043,-13.5736,178.0,0.47700000000000004,61.6,9.4,2.8,2.405,1.0,76,12907395.0,Republic
1313.0,Baga Manduri,Guinea,GIN,bmb,Definitely endangered,4000.0,10.0986,-14.0405,178.0,0.47700000000000004,61.6,9.4,2.8,2.405,1.0,76,12907395.0,Republic
13.0,Baga Sitemu,Guinea,GIN,bsp,Severely endangered,4000.0,10.1094,-14.1586,178.0,0.47700000000000004,61.6,9.4,2.8,2.405,1.0,76,12907395.0,Republic
1312.0,Pukur,Guinea,GIN,bcg,Definitely endangered,3000.0,10.4013,-14.4799,178.0,0.47700000000000004,61.6,9.4,2.8,2.405,1.0,76,12907395.0,Republic
14.0,Mani,Guinea,"GIN, SLE",buy,Critically endangered,300.0,9.1129,-13.2165,178.0,0.47700000000000004,61.6,9.4,2.8,2.405,1.0,76,12907395.0,Republic
9.0,Baga Mboteni,Guinea,GIN,bgm,Critically endangered,0.0,10.7415,-14.5513,178.0,0.47700000000000004,61.6,9.4,2.8,2.405,1.0,76,12907395.0,Republic
19.0,Tuwuli,Ghana,GHA,bov,Vulnerable,11400.0,7.0572,0.3845,138.0,0.611,64.1,11.5,7.3,5.269,0.0,46,30955202.0,Republic
1327.0,Tafi,Ghana,GHA,tcd,Vulnerable,4400.0,6.73,0.4421,138.0,0.611,64.1,11.5,7.3,5.269,0.0,46,30955202.0,Republic
1323.0,Konni,Ghana,GHA,kma,Vulnerable,3800.0,10.3311,-1.6973,138.0,0.611,64.1,11.5,7.3,5.269,0.0,46,30955202.0,Republic
1322.0,Kamara,Ghana,GHA,jmr,Definitely endangered,3000.0,9.0858,-2.2576,138.0,0.611,64.1,11.5,7.3,5.269,1.0,46,30955202.0,Republic
18.0,Animere,Ghana,GHA,anf,Critically endangered,700.0,7.6129,0.4064,138.0,0.611,64.1,11.5,7.3,5.269,1.0,46,30955202.0,Republic
683.0,Kari'ña (Venezuela),Venezuela,VEN,"car, ciy",Severely endangered,11000.0,8.4941,-64.0942,113.0,0.711,72.1,12.8,10.3,7.045,1.0,50,28705000.0,Republic
1963.0,Piaroa (Venezuela),Venezuela,VEN,pid,Vulnerable,11000.0,4.5435,-66.7089,113.0,0.711,72.1,12.8,10.3,7.045,0.0,50,28705000.0,Republic
310.0,Pume,Venezuela,VEN,yae,Definitely endangered,5000.0,6.7518,-68.247,113.0,0.711,72.1,12.8,10.3,7.045,1.0,50,28705000.0,Republic
1979.0,Yecuana (Venezuela),Venezuela,VEN,mch,Vulnerable,5000.0,4.8501,-64.5117,113.0,0.711,72.1,12.8,10.3,7.045,0.0,50,28705000.0,Republic
1981.0,Yanomami (Venezuela),Venezuela,VEN,wck,Vulnerable,4000.0,2.5918,-64.7314,113.0,0.711,72.1,12.8,10.3,7.045,0.0,50,28705000.0,Republic
1967.0,Panare,Venezuela,VEN,pbh,Vulnerable,3000.0,6.5445,-66.4233,113.0,0.711,72.1,12.8,10.3,7.045,0.0,50,28705000.0,Republic
326.0,Yukpa,Venezuela,VEN,"yup, jru",Vulnerable,3000.0,9.7956,-72.9382,113.0,0.711,72.1,12.8,10.3,7.045,0.0,50,28705000.0,Republic
325.0,Nheengatu / Yeral (Venezuela),Venezuela,VEN,yrl,Severely endangered,2000.0,1.2303,-66.8408,113.0,0.711,72.1,12.8,10.3,7.045,1.0,50,28705000.0,Republic
297.0,Hodi,Venezuela,VEN,yau,Vulnerable,600.0,6.075,-65.6323,113.0,0.711,72.1,12.8,10.3,7.045,0.0,50,28705000.0,Republic
681.0,Baniva,Venezuela,VEN,bvv,Severely endangered,500.0,2.8333,-67.5219,113.0,0.711,72.1,12.8,10.3,7.045,1.0,50,28705000.0,Republic
321.0,Warekena (Venezuela),Venezuela,VEN,gae,Severely endangered,500.0,2.5479,-67.2802,113.0,0.711,72.1,12.8,10.3,7.045,1.0,50,28705000.0,Republic
1977.0,Sanema (Venezuela),Venezuela,VEN,xsu,Vulnerable,393.0,4.4669,-64.1931,113.0,0.711,72.1,12.8,10.3,7.045,0.0,50,28705000.0,Republic
303.0,Mako,Venezuela,VEN,wpc,Critically endangered,345.0,4.2149,-65.7421,113.0,0.711,72.1,12.8,10.3,7.045,1.0,50,28705000.0,Republic
324.0,Yawarana,Venezuela,VEN,yar,Severely endangered,300.0,5.3863,-66.0058,113.0,0.711,72.1,12.8,10.3,7.045,1.0,50,28705000.0,Republic
1978.0,Ninam (Venezuela),Venezuela,VEN,shb,Vulnerable,100.0,4.5435,-63.5668,113.0,0.711,72.1,12.8,10.3,7.045,0.0,50,28705000.0,Republic
312.0,Sapé,Venezuela,VEN,spc,Critically endangered,50.0,5.0033,-63.5449,113.0,0.711,72.1,12.8,10.3,7.045,1.0,50,28705000.0,Republic
685.0,Añu,Venezuela,VEN,pbg,Critically endangered,20.0,11.022,-71.7352,113.0,0.711,72.1,12.8,10.3,7.045,1.0,50,28705000.0,Republic
317.0,Uruak,Venezuela,VEN,atx,Critically endangered,19.0,3.9957,-63.5888,113.0,0.711,72.1,12.8,10.3,7.045,1.0,50,28705000.0,Republic
1966.0,Pémono,Venezuela,VEN,pev,Critically endangered,1.0,5.6487,-65.8081,113.0,0.711,72.1,12.8,10.3,7.045,1.0,50,28705000.0,Republic
319.0,Wanai,Venezuela,VEN,mcg,Critically endangered,0.0,7.1117,-66.7199,113.0,0.711,72.1,12.8,10.3,7.045,1.0,50,28705000.0,Republic
2665.0,Bukiyip,Papua New Guinea,PNG,ape,Vulnerable,10304.0,-3.4256,143.0886,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2690.0,Mussau-Emira,Papua New Guinea,PNG,emi,Definitely endangered,3651.0,-1.4774,149.6392,155.0,0.555,64.5,10.2,4.7,4.301,1.0,97,8935000.0,Constitutional monarchy
2680.0,Koitabu,Papua New Guinea,PNG,kqi,Vulnerable,3000.0,-9.346,147.1179,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2657.0,Bumbita Arapesh,Papua New Guinea,PNG,aon,Vulnerable,2353.0,-3.6449,142.8002,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2679.0,Grass Koiari,Papua New Guinea,PNG,kbk,Vulnerable,1800.0,-9.4558,147.5559,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2688.0,Murik,Papua New Guinea,PNG,mtf,Vulnerable,1256.0,-3.8368,144.2807,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2681.0,Kuot,Papua New Guinea,PNG,kto,Vulnerable,1000.0,-3.0692,151.5234,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2708.0,Taulil,Papua New Guinea,PNG,tuh,Vulnerable,800.0,-4.5435,152.0397,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2678.0,Karore,Papua New Guinea,PNG,xkx,Vulnerable,550.0,-6.1542,149.8205,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2656.0,Anuki,Papua New Guinea,PNG,aui,Definitely endangered,542.0,-9.6522,149.7656,155.0,0.555,64.5,10.2,4.7,4.301,1.0,97,8935000.0,Constitutional monarchy
2703.0,Sera,Papua New Guinea,PNG,sry,Severely endangered,432.0,-3.0033,141.9158,155.0,0.555,64.5,10.2,4.7,4.301,1.0,97,8935000.0,Constitutional monarchy
2701.0,Sengseng,Papua New Guinea,PNG,ssz,Vulnerable,400.0,-6.0681,150.2792,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2676.0,Kaningara,Papua New Guinea,PNG,knr,Vulnerable,327.0,-4.5784,143.3612,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2669.0,Duwet,Papua New Guinea,PNG,gve,Vulnerable,300.0,-6.4763,146.8377,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2674.0,Kandas,Papua New Guinea,PNG,kqw,Vulnerable,300.0,-4.4121,152.7868,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2699.0,Sissano,Papua New Guinea,PNG,sso,Critically endangered,300.0,-3.0129,142.0491,155.0,0.555,64.5,10.2,4.7,4.301,1.0,97,8935000.0,Constitutional monarchy
2700.0,Warapu,Papua New Guinea,PNG,wra,Severely endangered,300.0,-2.9876,141.9838,155.0,0.555,64.5,10.2,4.7,4.301,1.0,97,8935000.0,Constitutional monarchy
2712.0,Yimas,Papua New Guinea,PNG,yee,Severely endangered,300.0,-4.6038,143.6077,155.0,0.555,64.5,10.2,4.7,4.301,1.0,97,8935000.0,Constitutional monarchy
2673.0,Kaki Ae,Papua New Guinea,PNG,tbd,Vulnerable,266.0,-7.9653,145.7858,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2662.0,Bosilewa,Papua New Guinea,PNG,bwf,Vulnerable,250.0,-9.449,150.661,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2672.0,Kaiep,Papua New Guinea,PNG,kbw,Vulnerable,250.0,-3.6666,143.8166,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2670.0,Garuwahi,Papua New Guinea,PNG,grw,Definitely endangered,225.0,-10.2284,150.4083,155.0,0.555,64.5,10.2,4.7,4.301,1.0,97,8935000.0,Constitutional monarchy
2689.0,Musom,Papua New Guinea,PNG,msu,Definitely endangered,219.0,-6.5391,146.9119,155.0,0.555,64.5,10.2,4.7,4.301,1.0,97,8935000.0,Constitutional monarchy
2668.0,Doga,Papua New Guinea,PNG,dgg,Definitely endangered,200.0,-9.6278,149.8384,155.0,0.555,64.5,10.2,4.7,4.301,1.0,97,8935000.0,Constitutional monarchy
2684.0,Magori,Papua New Guinea,PNG,zgr,Vulnerable,200.0,-10.2554,149.2108,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2694.0,Numbani,Papua New Guinea,PNG,sij,Vulnerable,200.0,-7.5177,147.2991,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2702.0,Sepa,Papua New Guinea,PNG,spe,Vulnerable,200.0,-4.3245,144.9755,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2691.0,Mwatebu,Papua New Guinea,PNG,mwa,Definitely endangered,166.0,-10.0202,151.0537,155.0,0.555,64.5,10.2,4.7,4.301,1.0,97,8935000.0,Constitutional monarchy
2695.0,Onjab,Papua New Guinea,PNG,onj,Vulnerable,160.0,-9.2973,149.1613,155.0,0.555,64.5,10.2,4.7,4.301,0.0,97,8935000.0,Constitutional monarchy
2696.0,Papapana,Papua New Guinea,PNG,ppn,Definitely endangered,150.0,-5.8974,155.2505,155.0,0.555,64.5,10.2,4.7,4.301,1.0,97,8935000.0,Constitutional monarchy
